2026-03-11 15:42:16 | ai_engine | INFO | AI Engine ready (using Groq)
2026-03-11 17:39:42 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 17:39:43 | telegram | INFO |    Sending 9/21...
2026-03-11 17:39:43 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 17:39:43 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 9, 43, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=12, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text="📌 BJP MP Demands Action Against Bengal Government for President's Protocol Breach\n\n📰 What happened:\nBJP Rajya Sabha MP Baburam Nishad sought action against the Trinamool Congress government in West Bengal for allegedly breaching the President's protocol during a visit by President Droupadi Murmu on March 7. The BJP accused the TMC government of not following protocol, which they called a 'constitutional crime'. The Union Home Ministry has asked the West Bengal government for an explanation.\n\n📝 Key Exam Points:\n• Article 356: Imposition of President's Rule in a state.\n• President's Protocol: Ensures dignified treatment of the President.\n• Zero Hour: A period in the Parliament when members can raise urgent matters.\n\n🏷️ Category: Polity & Governance\n⭐ Importance: 8/10\n\n━━━━━━━━━━━━━━━━━━━━━")
2026-03-11 17:39:43 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 17:39:44 | telegram | INFO |    Sending 10/21...
2026-03-11 17:39:44 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 17:39:45 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 9, 45, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=13, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text='📌 CBI Inspector Booked for Rs 2-Crore Extortion in South Delhi\n\n📰 What happened:\nThe Central Bureau of Investigation (CBI) registered an FIR against one of its inspectors for allegedly trying to extort Rs 2 crore from a South Delhi resident. The FIR was lodged after the South District police forwarded a complaint filed by Shubham Mishra. The inspector, Deepak Phalswal, intimidated Mishra by claiming a case had been opened against him and demanded Rs 2 crore to make it "go away".\n\n📝 Key Exam Points:\n• CBI\'s internal corruption and accountability issues.\n• Role of South Delhi police in forwarding the complaint.\n• FIR registered against a CBI inspector for extortion.\n\n🏷️ Category: Polity & Governance\n⭐ Importance: 8/10\n\n━━━━━━━━━━━━━━━━━━━━━')
2026-03-11 17:39:45 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 17:39:46 | telegram | INFO |    Sending 11/21...
2026-03-11 17:39:46 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 17:39:46 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 9, 46, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=14, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text="📌 Meghalaya Postpones Garo Hills District Council Elections Amid Tribal Tensions\n\n📰 What happened:\nThe Meghalaya government has postponed the Garo Hills Autonomous District Council (GHADC) election scheduled for April 10 due to tensions over non-tribals participating in the polls. The Meghalaya High Court quashed a notification requiring candidates to be members of recognised Scheduled Tribes in Meghalaya. The decision was made after two people died in a stand-off following arson over the contentious notification.\n\n📝 Key Exam Points:\n• Tensions between tribes and non-tribes in Meghalaya's Garo Hills Autonomous District Council.\n• Meghalaya High Court quashed a notification requiring candidates to be members of recognised Scheduled Tribes.\n• Election postponed due to prevailing situation and public sentiments.\n\n🏷️ Category: Polity & Governance\n⭐ Importance: 8/10\n\n━━━━━━━━━━━━━━━━━━━━━")
2026-03-11 17:39:46 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 17:39:47 | telegram | INFO |    Sending 12/21...
2026-03-11 17:39:47 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 17:39:48 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 9, 48, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=15, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text="📌 Kerala CM Boycotts PM Modi's Kochi Event Over Protocol Issue\n\n📰 Kerala Chief Minister Pinarayi Vijayan and his cabinet colleagues will not attend the official functions of Prime Minister Narendra Modi in Kochi. The boycott is due to the exclusion of Public Works Minister P A Mohammed Riyas from the invitees. Riyas is the son-in-law of the Chief Minister.\n\n📝 Key Exam Points:\n• Protocol issues can lead to boycotts and controversies in inter-state relations.\n• The Chief Minister has the authority to decide on invitees for official functions.\n• The exclusion of a cabinet colleague can be seen as a challenge to the state's authority.\n\n🏷️ Category: Polity & Governance\n⭐ Importance: 8/10\n\n━━━━━━━━━━━━━━━━━━━━━")
2026-03-11 17:39:48 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 17:39:49 | telegram | INFO |    Sending 13/21...
2026-03-11 17:39:49 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 17:39:49 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 9, 49, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=16, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text='🔷 9. DEFENSE & SECURITY\n────────────────────────────')
2026-03-11 17:39:49 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 17:39:50 | telegram | INFO |    Sending 14/21...
2026-03-11 17:39:50 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 17:39:51 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 9, 51, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=17, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text='📌 Over 93,000 Posts Vacant in CAPFs: Govt.\n\n📰 What happened:\nThe government informed the Rajya Sabha that over 93,000 posts are vacant in the Central Armed Police Forces (CAPFs) and Assam Rifles. The Central Industrial Security Force (CISF) has the highest number of 28,342 vacant posts, followed by the Central Reserve Police Force (CRPF) with 27,400 vacancies. The vacancies include 14,531 in the Border Security Force (BSF), 12,333 in the Indo-Tibetan Border Police (ITBP), and 6,784 in the Sashastra Seema Bal (SSB).\n\n📝 Key Exam Points:\n• Over 93,000 posts vacant in CAPFs and Assam Rifles.\n• CISF has the highest number of 28,342 vacant posts.\n• Recruitment is a continuous process through various agencies.\n\n🏷️ Category: 9. Defense & Security\n⭐ Importance: 7/10\n\n━━━━━━━━━━━━━━━━━━━━━')
2026-03-11 17:39:51 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 17:39:52 | telegram | INFO |    Sending 15/21...
2026-03-11 17:39:52 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 17:39:52 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 9, 52, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=18, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text='🔷 GOVERNMENT SCHEMES\n────────────────────────────')
2026-03-11 17:39:52 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 17:39:53 | telegram | INFO |    Sending 16/21...
2026-03-11 17:39:53 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 17:39:54 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 9, 54, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=19, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text='📌 Census 2027 to Include Transgender-Headed Households\n\n📰 What happened:\nThe Rajya Sabha was informed that the upcoming Census 2027 will collect data on the sex of the head of the household, including transgender individuals. Minister of State for Home Affairs Nityanand Rai stated that the Census will be conducted in two phases. The first phase, which covers Houselisting and Housing Census, has already notified its questions.\n\n📝 Key Exam Points:\n• Census 2027 will collect data on sex of head of household, including transgender individuals.\n• The Census will be conducted in two phases: Houselisting and Housing Census, and Population Enumeration.\n• Enumerators will undertake house-to-house field visits to collect data.\n\n🏷️ Category: Government Schemes\n⭐ Importance: 7/10\n\n━━━━━━━━━━━━━━━━━━━━━')
2026-03-11 17:39:54 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 17:39:55 | telegram | INFO |    Sending 17/21...
2026-03-11 17:39:55 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 17:39:55 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 9, 55, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=20, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text='🔷 ECONOMY\n────────────────────────────')
2026-03-11 17:39:55 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 17:39:56 | telegram | INFO |    Sending 18/21...
2026-03-11 17:39:56 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 17:39:57 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 9, 57, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=21, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text="📌 Karnataka RERA Tribunal Upholds BDA as 'Promoter'\n\n📰 What happened:\nThe Karnataka Real Estate Appellate Tribunal (KREAT) dismissed an appeal by the Bengaluru Development Authority (BDA) against a Real Estate Regulatory Authority (RERA) order. The RERA order directed BDA to register the Nadaprabhu Kempegowda Layout (NPKL) project under the Real Estate (Regulation and Development) Act, 2016. This decision was made on March 11, 2026.\n\n📝 Key Exam Points:\n• The RERA tribunal upheld the description of BDA as a 'promoter' in the context of real estate projects.\n• BDA's appeal was dismissed, and the RERA order was confirmed.\n• The decision has significant implications for allottees of sites in Bengaluru.\n\n🏷️ Category: Economy\n⭐ Importance: 7/10\n\n━━━━━━━━━━━━━━━━━━━━━")
2026-03-11 17:39:57 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 17:39:58 | telegram | INFO |    Sending 19/21...
2026-03-11 17:39:58 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 17:39:58 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 9, 59, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=22, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text="📌 Prime Minister Modi Promises Prosperity for Kerala's Fishing Community\n\n📰 What happened:\nPrime Minister Narendra Modi addressed the Golden Jubilee Sammelan of the All Kerala Dheevara Sabha (AKDS) in Kochi on March 11, 2026. He acknowledged the fishing community's significant contribution to the country's economy and promised support. The Prime Minister highlighted the Centre's initiatives, including the Pradhan Mantri Matsya Sampada Yojana (PMMSY), which allocated ₹1,400 crore to Kerala.\n\n📝 Key Exam Points:\n• Prime Minister Narendra Modi addressed the Golden Jubilee Sammelan of the All Kerala Dheevara Sabha (AKDS) in Kochi on March 11, 2026.\n• ₹1,400 crore allocated to Kerala under the Pradhan Mantri Matsya Sampada Yojana (PMMSY).\n• The Centre has recognized the fishing community's unique abilities and created a dedicated ministry for their welfare.\n\n🏷️ Category: Economy\n⭐ Importance: 7/10\n\n━━━━━━━━━━━━━━━━━━━━━")
2026-03-11 17:39:58 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 17:39:59 | telegram | INFO |    Sending 20/21...
2026-03-11 17:39:59 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 17:40:00 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 10, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=23, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text="📌 PM Modi Highlights Kerala's Potential in Floating Solar Power Sector\n\n📰 What happened:\nPrime Minister Narendra Modi inaugurated several projects in Kerala, including a 50-MW floating solar project at West Kallada. He emphasized the state's potential in tapping into the floating solar power sector due to its water bodies. The projects include a polypropylene unit at Kochi Refinery, which will produce 400,000 tons of polypropylene annually.\n\n📝 Key Exam Points:\n• India has become one of the top countries in the world in terms of solar power.\n• Kerala has immense potential to tap into the floating solar power sector.\n• The Union Budget has set apart record funds for infrastructure development in Kerala.\n\n🏷️ Category: Economy\n⭐ Importance: 7/10\n\n━━━━━━━━━━━━━━━━━━━━━")
2026-03-11 17:40:00 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 17:40:01 | telegram | INFO |    Sending 21/21...
2026-03-11 17:40:01 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 17:40:01 | telegram | ERROR | Send text error: Flood control exceeded. Retry in 30 seconds
2026-03-11 17:40:01 | telegram | INFO |    Done: 20 sent, 1 failed
2026-03-11 17:40:01 | main | INFO | DONE in 1116 seconds
2026-03-11 17:40:12 | main | INFO | =======================================================
2026-03-11 17:40:12 | main | INFO | EVENING QUIZ PIPELINE STARTED — 2026-03-11 17:40:12.009325
2026-03-11 17:40:12 | main | INFO | =======================================================
2026-03-11 17:40:12 | main | INFO | STEP 2: Generating quiz...
2026-03-11 17:40:12 | quiz_gen | INFO | [1/15] Making MCQs: Iran says it will target U.S.-Israeli economic, ba...
2026-03-11 17:40:13 | quiz_gen | INFO | [2/15] Making MCQs: West Asia crisis: Two drones fall in vicinity of D...
2026-03-11 17:40:16 | quiz_gen | INFO | [3/15] Making MCQs: Faunal survey in Kerala’s Vazhachal adds 26 specie...
2026-03-11 17:40:18 | quiz_gen | INFO | [4/15] Making MCQs: BJP MP demands action against Bengal government fo...
2026-03-11 17:40:19 | quiz_gen | INFO | [5/15] Making MCQs: CBI books its own inspector for attempting Rs 2-cr...
2026-03-11 17:40:21 | quiz_gen | INFO | [6/15] Making MCQs: Tribal vs non-tribal faultlines deepen in Meghalay...
2026-03-11 17:40:23 | quiz_gen | INFO | [7/15] Making MCQs: Protocol war in Kerala: Why CM Pinarayi Vijayan is...
2026-03-11 17:40:26 | quiz_gen | INFO | [8/15] Making MCQs: Parliament Budget Session 2026 Live Updates: Amit ...
2026-03-11 17:40:27 | ai_engine | WARNING | Rate limited by Groq. Waiting 10 seconds...
2026-03-11 17:40:38 | quiz_gen | INFO | [9/15] Making MCQs: Benefits to boarded out officer cadets — ‘We will ...
2026-03-11 17:40:39 | quiz_gen | INFO | [10/15] Making MCQs: 32-fold increase in coliform bacteria: CAG flags u...
2026-03-11 17:40:41 | ai_engine | WARNING | Rate limited by Groq. Waiting 10 seconds...
2026-03-11 17:40:53 | quiz_gen | INFO | [11/15] Making MCQs: India prepares for its biggest headcount: What mak...
2026-03-11 17:40:55 | quiz_gen | INFO | [12/15] Making MCQs: Fiery showdown in Parliament: Rahul Gandhi vs Ravi...
2026-03-11 17:40:55 | ai_engine | WARNING | Rate limited by Groq. Waiting 10 seconds...
2026-03-11 17:41:07 | quiz_gen | INFO | [13/15] Making MCQs: 'To be or not to be': Why Supreme Court allowed pa...
2026-03-11 17:41:08 | quiz_gen | INFO | [14/15] Making MCQs: Over 93,000 posts vacant in CAPFs: govt. tells Raj...
2026-03-11 17:41:10 | ai_engine | WARNING | Rate limited by Groq. Waiting 10 seconds...
2026-03-11 17:41:21 | quiz_gen | INFO | [15/15] Making MCQs: Uttam Nagar Holi clash: Delhi HC stays MCD demolit...
2026-03-11 17:41:22 | ai_engine | WARNING | Rate limited by Groq. Waiting 10 seconds...
2026-03-11 17:41:34 | quiz_gen | INFO | Generated 15 quiz questions
2026-03-11 17:41:34 | excel | INFO | 💾 Saving 15 quiz questions to Excel...
2026-03-11 17:41:34 | main | INFO | STEP 3: Posting quiz...
2026-03-11 17:41:35 | telegram | INFO | 📤 Sending 17 quiz items...
2026-03-11 17:41:35 | telegram | INFO |    Sending 1/17...
2026-03-11 17:41:35 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 17:41:36 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 11, 36, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=24, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text='🧠 DAILY CURRENT AFFAIRS QUIZ 🧠\n📅 11 March 2026\n━━━━━━━━━━━━━━━━━━━━━\n📝 Questions: 15\n⏰ Try within 15 minutes\n━━━━━━━━━━━━━━━━━━━━━')
2026-03-11 17:41:36 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 17:41:37 | telegram | INFO |    Sending 2/17...
2026-03-11 17:41:37 | telegram.Bot | DEBUG | Entering: send_poll
2026-03-11 17:41:38 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 11, 38, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=25, poll=Poll(allows_multiple_answers=False, correct_option_id=1, explanation='The primary reason for the widespread disruption to global air traffic is the shut down of airspaces in West Asia, which has led to flight cancellations, rescheduling, and re-routing for airlines acro', id='6165928747481432736', is_anonymous=True, is_closed=False, options=(PollOption(text='US-Israel war against Iran', voter_count=0), PollOption(text='Flight cancellations and rescheduling due to airspaces shut in West Asia', voter_count=0), PollOption(text='Energy crisis and spike in fuel prices', voter_count=0), PollOption(text='Attacks on infrastructure across the Gulf', voter_count=0)), question='Q1. What is the primary reason for the widespread disruption to global air traffic?', total_voter_count=0, type=<PollType.QUIZ>), sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False)
2026-03-11 17:41:38 | telegram.Bot | DEBUG | Exiting: send_poll
2026-03-11 17:41:41 | telegram | INFO |    Sending 3/17...
2026-03-11 17:41:41 | telegram.Bot | DEBUG | Entering: send_poll
2026-03-11 17:41:41 | telegram | ERROR | Send quiz error: Poll options length must not exceed 100
2026-03-11 17:41:41 | telegram | INFO |    Sending 4/17...
2026-03-11 17:41:41 | telegram.Bot | DEBUG | Entering: send_poll
2026-03-11 17:41:42 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 11, 42, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=26, poll=Poll(allows_multiple_answers=False, correct_option_id=2, explanation="According to the news report, Iran's military spokesperson warned people of the region to stay 1,000 meters away from banks, indicating a heightened sense of security and caution in the region.", id='6165928747481432737', is_anonymous=True, is_closed=False, options=(PollOption(text='To evacuate the area immediately', voter_count=0), PollOption(text='To stay 1,000 meters away from military installations', voter_count=0), PollOption(text='To stay 1,000 meters away from banks', voter_count=0), PollOption(text='To avoid using public transportation', voter_count=0)), question="Q3. What is the specific warning given by Iran's military spokesperson to the people of the region?", total_voter_count=0, type=<PollType.QUIZ>), sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False)
2026-03-11 17:41:42 | telegram.Bot | DEBUG | Exiting: send_poll
2026-03-11 17:41:45 | telegram | INFO |    Sending 5/17...
2026-03-11 17:41:45 | telegram.Bot | DEBUG | Entering: send_poll
2026-03-11 17:41:45 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 11, 45, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=27, poll=Poll(allows_multiple_answers=False, correct_option_id=2, explanation="The news article explicitly mentions that Census 2027 will be a 'paper-free digital headcount', making option C the correct answer. This digital approach aims to enhance efficiency and transparency in", id='6165928747481432738', is_anonymous=True, is_closed=False, options=(PollOption(text='It will be conducted manually for the first time', voter_count=0), PollOption(text='It will be the first census to be conducted without caste enumeration', voter_count=0), PollOption(text='It will be the first census to be conducted digitally', voter_count=0), PollOption(text='It will be the first census to be conducted without any technological aid', voter_count=0)), question='Q4. What is a notable feature of Census 2027 compared to previous censuses?', total_voter_count=0, type=<PollType.QUIZ>), sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False)
2026-03-11 17:41:45 | telegram.Bot | DEBUG | Exiting: send_poll
2026-03-11 17:41:48 | telegram | INFO |    Sending 6/17...
2026-03-11 17:41:48 | telegram.Bot | DEBUG | Entering: send_poll
2026-03-11 17:41:49 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 11, 49, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=28, poll=Poll(allows_multiple_answers=False, correct_option_id=2, explanation='The correct answer is Central Industrial Security Force (CISF) as it has the highest number of 28,342 vacant posts according to the data provided.', id='6165928747481432739', is_anonymous=True, is_closed=False, options=(PollOption(text='Border Security Force (BSF)', voter_count=0), PollOption(text='Central Reserve Police Force (CRPF)', voter_count=0), PollOption(text='Central Industrial Security Force (CISF)', voter_count=0), PollOption(text='Sashastra Seema Bal (SSB)', voter_count=0)), question='Q5. Which Central Armed Police Force (CAPF) has the highest number of vacant posts?', total_voter_count=0, type=<PollType.QUIZ>), sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False)
2026-03-11 17:41:49 | telegram.Bot | DEBUG | Exiting: send_poll
2026-03-11 17:41:52 | telegram | INFO |    Sending 7/17...
2026-03-11 17:41:52 | telegram.Bot | DEBUG | Entering: send_poll
2026-03-11 17:41:52 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 11, 53, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=29, poll=Poll(allows_multiple_answers=False, correct_option_id=1, explanation="The Delhi High Court stayed the MCD demolition for a week, which means that the MCD is restrained from carrying out demolition action for a week. This is a direct consequence of the court's order.", id='6165928747481432740', is_anonymous=True, is_closed=False, options=(PollOption(text='The MCD is allowed to proceed with the demolition of the residential premises of the accused.', voter_count=0), PollOption(text='The MCD is restrained from carrying out demolition action for a week.', voter_count=0), PollOption(text='The police are given more time to investigate the case.', voter_count=0), PollOption(text='The accused are granted bail.', voter_count=0)), question="Q6. Which of the following is a consequence of the Delhi High Court's order in the Uttam Nagar Holi clash case?", total_voter_count=0, type=<PollType.QUIZ>), sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False)
2026-03-11 17:41:52 | telegram.Bot | DEBUG | Exiting: send_poll
2026-03-11 17:41:55 | telegram | INFO |    Sending 8/17...
2026-03-11 17:41:55 | telegram.Bot | DEBUG | Entering: send_poll
2026-03-11 17:41:56 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 12, 11, 56, tzinfo=<UTC>), delete_chat_photo=False, group_chat_created=False, has_protected_content=True, message_id=30, poll=Poll(allows_multiple_answers=False, correct_option_id=1, explanation="The news article mentions that 175 species of butterflies were recorded during the survey, including 13 new additions to the Vazhachal wildlife division's checklist.", id='6165928747481432741', is_anonymous=True, is_closed=False, options=(PollOption(text='150', voter_count=0), PollOption(text='175', voter_count=0), PollOption(text='200', voter_count=0), PollOption(text='250', voter_count=0)), question='Q7. How many species of butterflies were recorded during the survey in Vazhachal wildlife division?', total_voter_count=0, type=<PollType.QUIZ>), sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False)
2026-03-11 17:41:56 | telegram.Bot | DEBUG | Exiting: send_poll
2026-03-11 17:41:59 | telegram | INFO |    Sending 9/17...
2026-03-11 17:41:59 | telegram.Bot | DEBUG | Entering: send_poll
